year,month,day,high,low,open,volumefrom,volumeto,close
2022,September,27,19774.99,18494.71,19081.4,93863.47,1792918120.6,19412.67
2022,September,28,19641.07,18848.01,19412.67,68669.51,1327829608.79,19593.46
2022,September,29,20180.46,19201.02,19593.46,73013.93,1428753976.44,19425.63
2022,September,30,19482.38,19188.77,19425.63,14808.24,286091612.81,19313.96
2022,October,1,19394.33,18929.91,19313.96,25352.29,485799328.96,19058.15
2022,October,2,19697.23,18988.8,19058.15,57248.95,1106456268.73,19632.35
2022,October,3,20459.26,19499.64,19632.35,64461.86,1290593290.94,20344.58
2022,October,4,20366.34,19757.31,20344.58,59503.18,1195512448.37,20160.74
2022,October,5,20449.46,19866.54,20160.74,74646.94,1502842418.9,19965.12
2022,October,6,20058.36,19331.73,19965.12,59698.47,1177831670.26,19532.81
2022,October,7,19625.41,19273.73,19532.81,17433.49,339438324.44,19419.32
2022,October,8,19558.67,19325.6,19419.32,19856.73,386265984.43,19442.41
2022,October,9,19526.12,19052.64,19442.41,44380.54,856332007.87,19131.36
2022,October,10,19263.78,18858.74,19131.36,61563.85,1173375200.58,19058.29
2022,October,11,19231.72,18977.33,19058.29,38948.93,744262154.09,19154.85
2022,October,12,19504.63,18229.27,19154.85,88597.27,1669767296.93,19378.91
2022,October,13,19946.24,19085.87,19378.91,73991.58,1445859713.35,19182.01
2022,October,14,19226.15,18989.54,19182.01,15194.3,290658263.23,19069.72
2022,October,15,19424.55,19065.87,19069.72,15790.4,303391318.02,19264.26
2022,October,16,19676.02,19159.47,19264.26,42730.12,831592233.83,19550.49
2022,October,17,19698.1,19095.12,19550.49,60022.88,1167039781.8,19330.29
2022,October,18,19359.2,19075.49,19330.29,49128.58,943284685.97,19123.89
2022,October,19,19339.65,18927.42,19123.89,65084.73,1244652119.42,19043.54
2022,October,20,19248.63,18696.2,19043.54,62640.06,1191982244.05,19166.4
2022,October,21,19254.68,19116.62,19166.4,16403.84,314703377.71,19207.57
2022,October,22,19687.8,19081.67,19207.57,31309.01,607568457.44,19572.6
2022,October,23,19593.09,19164.18,19572.6,63448.35,1228052555.79,19331.06
2022,October,24,20414.92,19243.03,19331.06,103329.66,2052122456.45,20087.18
2022,October,25,21013.26,20059.27,20087.18,118988.74,2453067543.31,20776.76
2022,October,26,20876.24,20207.09,20776.76,88046.28,1813055358.34,20295.28
2022,October,27,20751.67,20031.32,20295.28,78334.3,1597589795.85,20599.89
2022,October,28,21064.84,20564.11,20599.89,58585.18,1219658735.57,20820.19
2022,October,29,20936.41,20523.41,20820.19,38497.09,797587682.85,20630.65
2022,October,30,20833.31,20242.91,20630.65,61486.04,1260610163.71,20492.56
2022,October,31,20684.6,20336.33,20492.56,48670.97,997276692.3,20480.27
2022,November,1,20801.56,20061.18,20480.27,91094.84,1861306372.17,20150.33
2022,November,2,20385.92,20040.32,20150.33,54134.03,1095711784.35,20207.99
2022,November,3,21295.37,20182.9,20207.99,97929.56,2037648086.91,21150.6
2022,November,4,21471.49,21085.76,21150.6,33103.84,706196028.56,21301.57
2022,November,5,21363.27,20893.65,21301.57,27700.95,586960236.65,20910.59
2022,November,6,21066.63,20395.49,20910.59,72622.36,1506814091.81,20593.73
2022,November,7,20672.25,17452.87,20593.73,208299.18,4026079371.74,18544.7
2022,November,8,18581.64,15546.97,18544.7,245518.91,4215919087.89,15820.02
2022,November,9,18113.28,15674.81,15820.02,167486.58,2835119228.72,17559.67
2022,November,10,17644.1,16383.43,17559.67,103948.83,1767514338.22,17007.72
2022,November,11,17067.53,16603.78,17007.72,34631.17,582536367.95,16773.9
2022,November,12,16921.72,16235.01,16773.9,35382.36,586182485.99,16307.47
2022,November,13,17157.81,15797.71,16307.47,84268.36,1384247874.05,16592.04
2022,November,14,17091.76,16509.15,16592.04,76202.66,1282932319.76,16879.14
2022,November,15,16988.63,16373.11,16879.14,64606.13,1075046774.52,16648.05
2022,November,16,16731.41,16405.81,16648.05,39166.08,650179026,16680.21
2022,November,17,16975.14,16531.77,16680.21,45048.23,753255014.89,16677.95
2022,November,18,16798.75,16539.01,16677.95,17003.18,282884885.11,16683.72
2022,November,19,16730,16169.2,16683.72,28587.86,470894190.07,16253.6
2022,November,20,16272.47,15480.69,16253.6,80853.23,1289350720.98,15760.19
2022,November,21,16277.08,15600.3,15760.19,74140.47,1184556737.9,16198.25
2022,November,22,16676.49,16144.79,16198.25,66057.37,1087435133.37,16590.98
2022,November,23,16787.9,16453.52,16590.98,37641.28,624934230.62,16588.46
2022,November,24,16605.86,16336.71,16588.46,34733.48,572460119.25,16508.33
2022,November,25,16687.21,16382.61,16508.33,20929.5,346443601.6,16451.53
2022,November,26,16587.18,16401.91,16451.53,18193.37,300543689.5,16420.87
2022,November,27,16477.82,16000.76,16420.87,53565.6,867757025.61,16207.01
2022,November,28,16528.39,16096.7,16207.01,50846.01,833578637.87,16431.79
2022,November,29,17216.6,16424.76,16431.79,86349.91,1460126671.64,17162.35
2022,November,30,17255.22,16865.92,17162.35,57361.34,978462617.82,16978.64
2022,December,1,17102.08,16827.01,16978.64,45492.23,771518084.81,17094.49
2022,December,2,17152.49,16868.66,17094.49,24699.47,419139334.98,16888.31
2022,December,3,17194.4,16884.91,16888.31,29823.7,508091945.23,17111.76
2022,December,4,17409.45,16879.12,17111.76,62808.12,1077884559.22,16966.84
2022,December,5,17101.02,16917.86,16966.84,47766.64,811906594.36,17086.52
2022,December,6,17126.91,16713.28,17086.52,42127.95,710367336.21,16837.85
2022,December,7,17286.64,16757.86,16837.85,48682.69,827814503.9,17226.02
2022,December,8,17319.38,17077.4,17226.02,41460.2,712368959.63,17126.85
2022,December,9,17221.25,17102.71,17126.85,17288.71,296657331.89,17129.19
2022,December,10,17259.64,17080.42,17129.19,22135.09,379827965.39,17094.83
2022,December,11,17239.13,16881.75,17094.83,43450.3,739369625.44,17208.66
2022,December,12,17945.07,17096.23,17208.66,80026.6,1407400841.45,17775.32
2022,December,13,18344.32,17684.33,17775.32,84917.12,1523737945.31,17801.37
2022,December,14,17853.72,17296.89,17801.37,68490.07,1200283423.38,17359.21
2022,December,15,17520.63,16611.58,17359.21,88776.6,1508594012.33,16658.44
2022,December,16,16794.06,16593.68,16658.44,40996.08,684665347.29,16780.55
2022,December,17,16830.84,16673.02,16780.55,25188.36,421765916.48,16742.74
2022,December,18,16813.47,16350.32,16742.74,63181.42,1050395879.84,16442.79
2022,December,19,17028.68,16404.94,16442.79,78296.38,1315229591.09,16901.12
2022,December,20,16922.92,16737.8,16901.12,42277.5,711271059.5,16821.13
2022,December,21,16860.78,16571.31,16821.13,48646.01,814340454.91,16816.01
2022,December,22,16907.78,16763.01,16816.01,46894.6,789038908.8,16780.97
2022,December,23,16857.81,16779.49,16780.97,17417.89,293139806.69,16837.16
2022,December,24,16850.93,16736.37,16837.16,17605.22,295850564.63,16829.1
2022,December,25,16926.73,16796.91,16829.1,20635.79,347724478.09,16916.07
2022,December,26,16960.3,16606.04,16916.07,42994.72,720956171.23,16700.54
2022,December,27,16767.99,16471.35,16700.54,54253.61,901583901.63,16540.47
2022,December,28,16650.11,16487.13,16540.47,41148.04,682471478.61,16631.24
2022,December,29,16637.25,16364.76,16631.24,53276.85,880260779.52,16599.47
2022,December,30,16625.46,16487.05,16599.47,27594.76,456998456.42,16531.31
2022,December,31,16619.82,16502.85,16531.31,20256.16,335220861.58,16613.87
2023,January,1,16768.07,16544.15,16613.87,30159.75,503360386.62,16670.08
2023,January,2,16766.7,16605.01,16670.08,37684.59,628582193.83,16670.16
2023,January,3,16972.62,16651.02,16670.16,58841.99,990689260.54,16846.82
2023,January,4,16869.84,16764.64,16846.82,31174.48,524511536.58,16825.87
2023,January,5,17013.77,16687.42,16825.87,52488.7,883642131.54,16946.16
2023,January,6,16972.62,16905.39,16946.16,11628.45,196915427.54,16942.73
2023,January,7,17132.21,16913.28,16942.73,21159.6,359149910.85,17115.81
2023,January,8,17387.59,17103.2,17115.81,73779.59,1271943559.93,17179.03
2023,January,9,17484.36,17148.57,17179.03,57628.21,997764944.91,17442.44
2023,January,10,17986.45,17324.71,17442.44,63571.7,1113334370.52,17938
2023,January,11,19092.31,17906.4,17938,122644.76,2252897545.61,18849
2023,January,12,19992.23,18717.45,18849,94611.39,1820146569.6,19932.05
2023,January,13,21255.15,19895.77,19932.05,107073.42,2223938908.13,20954.52
2023,January,14,21047.91,20575.44,20954.52,44461.09,924310249.74,20878.94
2023,January,15,21438.83,20635.89,20878.94,66430.52,1399257790.94,21188.92
2023,January,16,21555.18,20866.41,21188.92,55706.36,1181967488.8,21136.12
2023,January,17,21624.6,20411.68,21136.12,82422.66,1733563128.99,20678.47
2023,January,18,21180.98,20670.44,20678.47,54649.2,1141134569.38,21082.28
2023,January,19,22724.89,20884.26,21082.28,82923.31,1793127005.71,22676.2
2023,January,20,23327.14,22465.82,22676.2,96424.84,2212422402.47,22789.92
2023,January,21,23072.22,22343.13,22789.92,62351.77,1419749432.93,22714.99
2023,January,22,23154.59,22585.74,22714.99,70990.57,1622068993.43,22917.47
2023,January,23,23159.62,22485,22917.47,78065.25,1788469593.53,22637.8
2023,January,24,23801.04,22354.6,22637.8,88106.3,2010835832.21,23066.28
2023,January,25,23268.02,22870.4,23066.28,64065.53,1477492373.79,23009.15
2023,January,26,23485.53,22594.06,23009.15,65135.66,1499524205.45,23077.75
2023,January,27,23181.57,22895.7,23077.75,20229.78,465656885.65,23031.02
2023,January,28,23948.42,22981.04,23031.02,57693.1,1356557545.16,23747.26
2023,January,29,23796.62,22577.01,23747.26,73408.97,1699735992.01,22833.34
2023,January,30,23271.14,22725.41,22833.34,49746.31,1144361734.86,23129.7
2023,January,31,23799.9,22792.33,23129.7,50174.15,1166002955.1,23730.52
2023,February,1,24229.18,23423.04,23730.52,57852.6,1378661476.28,23470.8
2023,February,2,23709.93,23230.74,23470.8,40956.08,961229252.16,23437.21
2023,February,3,23582.26,23268.8,23437.21,14312.36,334962158.54,23332.1
2023,February,4,23429.68,22796.98,23332.1,27262.45,628865943.88,22940.79
2023,February,5,23147.93,22655.5,22940.79,40112.72,918256802.27,22761.44
2023,February,6,23343.29,22752.6,22761.44,37031.49,852489794.18,23252.78
2023,February,7,23407.79,22688.45,23252.78,32423.41,746102368.06,22961.13
2023,February,8,23000.67,21741.16,22961.13,72685,1626493846.29,21807.55
2023,February,9,21940,21495.4,21807.55,52389.7,1139170302.72,21634.86
2023,February,10,21897.19,21611.54,21634.86,17100.45,371394433.41,21862.19
2023,February,11,22081.41,21659.69,21862.19,27490.57,601407332.2,21790.14
2023,February,12,21895.37,21407.31,21790.14,58725.99,1271661452.37,21787.77
2023,February,13,22308.02,21587.95,21787.77,51049.58,1121665134.71,22208.56
2023,February,14,24338.52,22059.91,22208.56,70450.63,1636571319.77,24332.21
2023,February,15,25233.22,23522.57,24332.21,89399.75,2195432803.47,23533.22
2023,February,16,25012.32,23368.98,23533.22,83842,2024871806.46,24578.28
2023,February,17,24854.76,24454.5,24578.28,22334.7,550069111.96,24638.27
2023,February,18,25175.28,24253.13,24638.27,43529.32,1073608902.53,24287.53
2023,February,19,25098.8,23873.19,24287.53,54396.11,1341924666.63,24838.09
2023,February,20,25216.35,24168.6,24838.09,68937.6,1699888067.11,24450.5
2023,February,21,24471.79,23597.76,24450.5,71228.71,1707889533.14,24186.92
2023,February,22,24595.08,23629.29,24186.92,67725.34,1630064365.85,23941.1
2023,February,23,24125.33,22830.91,23941.1,68652.11,1610829236.2,23189.78
2023,February,24,23218.2,22809.19,23190.14,24727.95,569329617.92,23168.68
2023,February,25,23671.2,23068.22,23168.68,27073.82,632282012.46,23557.29
2023,February,26,23884.1,23148.47,23557.29,45081.05,1057863335.56,23492.86
2023,February,27,23595.27,23038.65,23492.86,34862.93,814380395.42,23137.23
2023,February,28,23980.02,23036.22,23137.23,45323.52,1070132297.9,23642.8
2023,March,1,23794.81,23210.39,23642.8,34727.29,813452928.16,23467.23
2023,March,2,23477.22,22134.9,23467.23,59283.75,1328714697.97,22360.92
2023,March,3,22410.68,22177.19,22360.92,11840.22,264342272.32,22353.23
2023,March,4,22638.92,22243.05,22353.23,20875.88,468467084.05,22434.09
2023,March,5,22595.33,22311.67,22434.09,27089.91,607585243.32,22410.79
2023,March,6,22540.85,21951.39,22410.79,38893.98,865083425.31,22201.44
2023,March,7,22262.91,21628.01,22201.44,41232.56,907354581.02,21704.74
2023,March,8,21822.92,20113.96,21704.74,75232.11,1584851678.8,20370.48
2023,March,9,20371.25,19599.47,20370.48,105350.02,2103890132.26,20206.71
2023,March,10,20847.88,19895.33,20206.71,69435.51,1416403424.21,20613.6
2023,March,11,22224.01,20445.19,20613.6,63957.66,1352204877.06,22183.71
2023,March,12,24596,21896.85,22183.71,94501.71,2198916015.73,24207.1
2023,March,13,26522.41,24071.83,24207.1,110643.58,2783419006.43,24757.56
2023,March,14,25272.47,23946.02,24757.56,74114.24,1826358018.09,24372.11
2023,March,15,25211.23,24220.45,24372.11,55408.3,1372954004,25049.83
2023,March,16,27782.88,24945.9,25049.83,96426.82,2554985216.53,27441.41
2023,March,17,27749.91,26655.22,27441.41,48843.14,1335463761.57,26973.46
2023,March,18,28441.41,26901.66,26973.46,48163.58,1337898482.67,28040.29
2023,March,19,28539.63,27228.03,28040.29,65834.79,1838684361.11,27807.05
2023,March,20,28494.87,27416.8,27807.05,45696.4,1282225223.57,28188.11
2023,March,21,28902.98,26676.69,28188.11,81267.64,2277940781.79,27316.18
2023,March,22,28807.82,27190.13,27316.18,63194.55,1769187941.89,28345.7
2023,March,23,28421.94,27054.76,28345.7,52231.16,1456957038,27493.01
2023,March,24,27819.55,27186.95,27493.01,22474.29,618098148.62,27492.83
2023,March,25,28217.66,27448.83,27492.83,26394.91,734596186.26,27995.16
2023,March,26,28045.33,26551.46,27995.16,45933.42,1256153698.38,27146.01
2023,March,27,27527.5,26638.39,27146.01,36875.77,997573892.51,27266.08
2023,March,28,28643.21,27254.72,27266.08,49571.43,1396887121.69,28355.7
2023,March,29,29171.13,27735.19,28355.7,58696.25,1666973949.92,28040.71
2023,March,30,28651.82,27552.64,28040.71,45335.87,1278854661.75,28474.62
2023,March,31,28816.74,28263.72,28474.62,15689.96,446928904.2,28468.49
2023,April,1,28537.18,27885.3,28468.49,16366.29,461356032.51,28187.85
2023,April,2,28498.51,27292.3,28187.85,47462.93,1328993515.18,27809.04
2023,April,3,28441.54,27671.89,27809.04,32404.02,911124090.2,28177.23
2023,April,4,28766.02,27843.06,28177.23,37846.93,1072312476.98,28180.06
2023,April,5,28191.21,27736.36,28180.06,26094.3,730428566.02,28043.49
2023,April,6,28110.82,27786.82,28043.49,14575.83,407205241.71,27927.8
2023,April,7,28168.77,27879.51,27927.8,9261.95,259437156.74,27953.93
2023,April,8,28539.41,27825.42,27953.93,16329.18,459285638.27,28340.68
2023,April,9,29776.84,28179.73,28340.68,41851.84,1211248945.3,29655.75
2023,April,10,30558.49,29612.35,29655.75,47151.42,1420381272.66,30226.45
2023,April,11,30499.62,29710.91,30226.45,36421.26,1094799669.68,29905.56
2023,April,12,30603.93,29881.9,29905.56,31936.33,967351995.59,30407.76
2023,April,13,31020.32,30015.78,30407.76,48758.42,1491399385.72,30491.71
2023,April,14,30615.21,30237.51,30491.71,13596.83,413221716.15,30321.55
2023,April,15,30562.42,30155.49,30321.55,17283.22,524392638.12,30322.37
2023,April,16,30331.32,29265.91,30322.37,34966.91,1037503329.39,29446.34
2023,April,17,30485.26,29135.27,29446.34,36469.48,1095189891.18,30395.53
2023,April,18,30419.74,28615.79,30395.53,54525.22,1600523152.28,28821.91
2023,April,19,29094.98,28007.09,28821.91,41297.76,1180562733.76,28248.11
2023,April,20,28365.2,27173.44,28248.11,43368.57,1207725781.37,27261.17
2023,April,21,27883.77,27150.5,27261.17,17443.02,479603472.21,27820.73
2023,April,22,27822.57,27352.28,27820.73,18289.06,504160726.43,27596.85
2023,April,23,27988.76,26998.44,27596.85,34236.79,940115640.57,27520.93
2023,April,24,28394.39,27200.99,27520.93,31694.19,876191270.4,28308.07
2023,April,25,30016.54,27261.2,28308.07,79154.04,2278451179.33,28432.89
2023,April,26,29890.36,28397.94,28432.89,63333.86,1850604653.99,29483.94
2023,April,27,29600.91,28920.19,29483.94,35166.03,1030276785.7,29339.99
2023,April,28,29457.51,29078.4,29339.99,11330.73,332020115.89,29251.2
2023,April,29,29958.96,29113.64,29251.2,23251.07,685897041.94,29236.81
2023,April,30,29340.45,27680.56,29236.81,43941.31,1246630368.83,28086.77
2023,May,1,28895.93,27899.16,28086.77,32659.37,927486609.7,28694.7
2023,May,2,29278.11,28151.97,28694.7,40257.03,1150554649.51,29041.65
2023,May,3,29376.48,28702.7,29041.65,27573.93,799149017.42,28865.72
2023,May,4,29701.05,28852.44,28865.72,35426.26,1039027772.96,29548.51
2023,May,5,29853.13,28449.95,29548.51,24527.41,713641803.94,28943.98
2023,May,6,29212.06,28547.22,28943.98,16604.62,480627306.93,28572.81
2023,May,7,28786.01,27396.42,28572.81,40605.62,1136175854.67,27783.42
2023,May,8,27963.87,27510.12,27783.42,22925.76,634693185.14,27680.21
2023,May,9,28330.36,26840.62,27680.21,41945.8,1162217682.96,27628.73
2023,May,10,27642.56,26731.83,27628.73,29504.51,802346192.21,26991.62
2023,May,11,27092.93,25833.3,26991.62,42526.8,1123450368.34,26807.09
2023,May,12,27043.5,26705.45,26807.09,12502.23,335722601.8,26788.88
2023,May,13,27189.55,26611.92,26788.88,11877.98,319668371.39,26931.44
2023,May,14,27668.19,26759.29,26931.44,27959.1,764041771.98,27176.27
2023,May,15,27304.97,26869.45,27176.27,23994.43,649282623.49,27036.57
2023,May,16,27488.05,26565.39,27036.57,29196.37,788279620.49,27406.21
2023,May,17,27476.67,26379.63,27406.21,27707.43,749234030.86,26823.31
2023,May,18,27178.6,26668.92,26823.31,16460.59,442561192,26888.42
2023,May,19,27164.5,26840.23,26888.42,7375.52,199050865.32,27118.54
2023,May,20,27280.07,26691.06,27118.54,11973.11,322799242.35,26755.17
2023,May,21,27084.08,26548.27,26755.17,17684.89,474287648.56,26855.4
2023,May,22,27480.33,26808.03,26855.4,21235.04,578611517.74,27224.7
2023,May,23,27225.89,26092.06,27224.7,31836.22,843296169.29,26326.17
2023,May,24,26605.5,25882.27,26326.17,22984.71,604389199.53,26480.21
2023,May,25,26940.67,26338.96,26480.21,20356.54,542617989.88,26719.7
2023,May,26,26902.14,26585.34,26719.7,7427.77,198605797.63,26872.59
2023,May,27,28249.51,26789.58,26872.59,19785.88,543751511.42,28077.57
2023,May,28,28450.88,27546.65,28077.57,21644.99,604161699.4,27746.07
2023,May,29,28052.68,27568.98,27746.07,23615.79,656814149.04,27703.56
2023,May,30,27836.82,26853.57,27703.56,28352.48,770131646.3,27220.17
2023,May,31,27347.94,26628.22,27220.17,23979.7,645324727.67,26825.73
2023,June,1,27305,26519.23,26825.73,23786.38,643162971,27251.14
2023,June,2,27330.86,26946.35,27251.14,8092.89,219785033.16,27078.3
2023,June,3,27451.16,26964.17,27078.3,9147.43,248793311.51,27125.24
2023,June,4,27135.1,25411.77,27125.24,37219.66,973121005.98,25740.46
2023,June,5,27379.88,25380.61,25740.46,38336.34,1007782393.96,27269.02
2023,June,6,27423.02,26132.38,27269.02,30599.1,816508052.84,26348.91
2023,June,7,26816.33,26225.25,26348.91,15156.05,401604313,26509.09
2023,June,8,26777.91,26290.32,26509.09,16583.88,439912147.38,26483.81
2023,June,9,26533.58,25424.05,26483.81,31361.96,809187356.13,25856.18
2023,June,10,26214.2,25655.94,25856.18,13172.72,341057974.45,25937.58
2023,June,11,26099.5,25629.48,25937.58,17060.82,441188405.58,25905.64
2023,June,12,26425.22,25717.6,25905.64,23047.35,599487905.69,25928.94
2023,June,13,26074.14,24836.48,25928.94,26761.01,684056303.1,25125.73
2023,June,14,25740.96,24765.75,25125.73,32804.74,824201465.11,25574.36
2023,June,15,26479.27,25205.5,25574.36,27648.16,715401866.52,26330.59
2023,June,16,26780.79,26170.91,26330.59,12515.48,331591669.75,26510.43
2023,June,17,26686.77,26260.74,26510.43,9378.95,248624880.04,26338
2023,June,18,27036.32,26265.34,26338,17956.62,477713441.96,26842.09
2023,June,19,28407.13,26648.29,26842.09,45985.63,1265530107.38,28319.35
2023,June,20,30780.84,28276.59,28319.35,57981.94,1710075101.48,30000.55
2023,June,21,30499.85,29611.53,30000.55,34380.15,1034077333.64,29892.81
2023,June,22,31416.26,29818.21,29892.81,41294.22,1263857697.39,30705.39
2023,June,23,30811.37,30276.97,30705.39,13046.45,399256498.04,30548.2
2023,June,24,31051.66,30297.61,30548.2,13393.19,410384145.76,30473.64
2023,June,25,30658.58,29930.89,30473.64,21681.68,656487409.95,30271.91
2023,June,26,31013.13,30232.66,30271.91,22312.5,683163079.08,30696.99
2023,June,27,30714.46,29862.15,30696.99,19096.02,577536151.3,30078.9
2023,June,28,30833.99,30043.07,30078.9,21447.12,654120553.86,30447.17
2023,June,29,31272.25,29465.7,30447.17,47299.15,1438707503.25,30471.06
2023,June,30,30653.27,30321.27,30471.06,7261.71,221634243.18,30590.76
2023,July,1,30788.75,30181.34,30590.76,8660.66,264438993.35,30617.66
2023,July,2,31388.17,30575.7,30617.66,19619.43,606995802.76,31160.24
2023,July,3,31331.3,30638.68,31160.24,13276.48,411450957.26,30774.39
2023,July,4,30877.17,30201.06,30774.39,15878.7,484235780.2,30503.07
2023,July,5,31521.11,29869.18,30503.07,30802.77,942103548.67,29907.98
2023,July,6,30450.48,29725.12,29907.98,19368.34,584908167.72,30349.69
2023,July,7,30383.67,30056.18,30349.69,6360.91,192238272.3,30294.36
2023,July,8,30441,30074.68,30294.36,7139.62,216124236.01,30171.49
2023,July,9,31045.4,29964.03,30171.49,22193.83,674592681.26,30421.04
2023,July,10,30805.91,30314.1,30421.04,17665.77,539220942.45,30626.62
2023,July,11,30977.57,30214.19,30626.62,24693.12,755704294.14,30385.22
2023,July,12,31844.94,30259.09,30385.22,42344.72,1314075890.88,31475.78
2023,July,13,31636.78,29929.3,31475.78,33129,1021600213.08,30331.09
2023,July,14,30403.12,30258.91,30331.09,4925.15,149344124.18,30298.45
2023,July,15,30450.66,30083.92,30298.45,7411.25,224532522.64,30248.17
2023,July,16,30340.04,29675.15,30248.17,18560.1,558752237.54,30147.68
2023,July,17,30244.13,29538.16,30147.68,18759.37,560798877.42,29863.79
2023,July,18,30193.82,29765.06,29863.79,14893.37,446435257.92,29918.6
2023,July,19,30417.9,29577.88,29918.6,19269.41,577250260.25,29809.61
2023,July,20,30060.04,29737.09,29809.61,13254.74,395907301.04,29911.46
2023,July,21,30000.3,29635.44,29911.46,6111.68,182484169.27,29791.61
2023,July,22,30345.9,29738.58,29791.61,8140.53,244328645.64,30085.68
2023,July,23,30097.78,28860.94,30085.68,25436.68,744538575.95,29181.04
2023,July,24,29367.59,29054.49,29181.04,12141.51,354541899.17,29226.63
2023,July,25,29682.98,29098.81,29226.63,16583.36,486510821.91,29352.06
2023,July,26,29566.99,29082.04,29352.06,12727.55,373268935.18,29217.05
2023,July,27,29528.45,29121.24,29217.05,11707.43,342975082.63,29316.82
2023,July,28,29406.57,29258.14,29316.82,4989.17,146316009.97,29358.76
2023,July,29,29449.84,29043.43,29358.76,7661.41,224246250.77,29283.34
2023,July,30,29524.99,29108.82,29283.34,14553.25,426457343.16,29231.47
2023,July,31,29721.48,28564.09,29231.47,28319.33,822433494.24,29699.74
2023,August,1,30029.06,28914.46,29699.74,28507.89,838251477.68,29163.69
2023,August,2,29397.03,28945.61,29163.69,15427.08,450334651.17,29177.75
2023,August,3,29308.95,28794.51,29177.75,12900.38,375805085.38,29078.51
2023,August,4,29111.36,28953.98,29078.51,4135,120051247.27,29050.34
2023,August,5,29164.68,28962.89,29050.34,4361.16,126689336.09,29046.16
2023,August,6,29245.27,28672.37,29046.16,16388.65,475156597.17,29182.16
2023,August,7,30210.36,29111.88,29182.16,26561.94,786792606.34,29770.51
2023,August,8,30120.86,29356.43,29770.51,17933.09,532770863.32,29566.47
2023,August,9,29707.55,29319.58,29566.47,12722.06,375142806.93,29428.1
2023,August,10,29535.4,29219.56,29428.1,10550.47,310027638.11,29403.56
2023,August,11,29471.12,29356.08,29403.56,3495.96,102819295.5,29417.08
2023,August,12,29447.27,29257.12,29417.08,3928.8,115373186.78,29281.55
2023,August,13,29664.61,29082.39,29281.55,12333.02,362522208.47,29409.22
2023,August,14,29460.86,29056.77,29409.22,10214.85,299026558.28,29171.23
2023,August,15,29228.22,28696.21,29171.23,16506.96,479152538.98,28702.8
2023,August,16,28752.02,25328.06,28702.8,50603.71,1394530695.43,26629.67
2023,August,17,26823.13,25629.62,26629.67,33853.32,888090076.41,26049.69
2023,August,18,26266.25,25797.39,26049.69,10190.62,265159375.46,26095.8
2023,August,19,26291.33,25983.85,26095.8,7358.66,192271431.08,26191.01
2023,August,20,26248.2,25819.92,26191.01,16512.71,430024076.12,26126.18
2023,August,21,26137.6,25369.8,26126.18,19880.36,514473682.56,26043.01
2023,August,22,26807.82,25802.48,26043.01,25584.15,672652092.31,26429.4
2023,August,23,26565.88,25859.32,26429.4,17135.14,449180401.68,26166.22
2023,August,24,26291.13,25759.58,26166.22,18808.91,489263026.85,26051.29
2023,August,25,26109.19,25979.58,26051.29,3572.84,93024725.64,26010.35
2023,August,26,26168.79,25966.75,26010.35,4137.97,107924452.3,26091.32
2023,August,27,26233.53,25861.84,26091.32,11633.38,302943657.3,26106
2023,August,28,28154.08,25911.89,26106,39870.36,1089036684.85,27724.41
2023,August,29,27766.41,27036.49,27724.41,19031.6,520197058,27305.41
2023,August,30,27563.68,25683.18,27305.41,27850.06,741278108.53,25937.29
2023,August,31,26137.14,25323.44,25937.29,24807.18,639696809.37,25798.79
2023,September,1,25980.31,25729.66,25798.79,7017.96,181289556.36,25868.56
2023,September,2,26115.72,25805.82,25868.56,6190.05,160541183.85,25971.37
2023,September,3,26089.36,25636.28,25971.37,8832.41,228454428.06,25816.24
2023,September,4,25878.61,25567.56,25816.24,10888.31,280146729.52,25785.01
2023,September,5,26019.64,25379.85,25785.01,15183.61,390027105.24,25751.71
2023,September,6,26426.41,25600.8,25751.71,18952.45,491838528.79,26264.75
2023,September,7,26443.61,25650.9,26264.75,18556.34,482397556.59,25907.13
2023,September,8,25936.62,25799.89,25907.13,4094.4,105931726.4,25898.41
2023,September,9,26020.84,25589.02,25898.41,8434.22,217583144.54,25833.67
2023,September,10,25889.38,24911.78,25833.67,24481.75,619642052.88,25157.07
2023,September,11,26545.24,25128.37,25157.07,36111.44,937711286.48,25840.34
2023,September,12,26432.59,25768.65,25840.34,18955.32,495397769.94,26227.49
2023,September,13,26845.74,26136.39,26227.49,24488.8,649517751.61,26533.66
2023,September,14,26879.57,26224.91,26533.66,17339,459310066.65,26605.49
2023,September,15,26771.68,26459.99,26605.49,7062.9,187703875.45,26569.13
2023,September,16,26621.93,26413.39,26569.13,5698.34,151125765.17,26533.12
2023,September,17,27425.7,26394.81,26533.12,29536.95,797114111.3,26767.82
2023,September,18,27493.85,26676.6,26767.82,24703.82,670630172.73,27219.02
2023,September,19,27389.22,26814.07,27219.02,21439.58,581302466.15,27126.4
2023,September,20,27162,26373.55,27126.4,20948.1,559336631.68,26567.47
2023,September,21,26738.04,26478.87,26567.47,15354.82,408613785.26,26583.16
2023,September,22,26640.84,26522.49,26583.16,5251.29,139605320.21,26585.41
2023,September,23,26732.91,26146.79,26585.41,9848.35,260953441.64,26261.44
2023,September,24,26439.02,25997.17,26261.44,19804.27,518905094.49,26297.93
2023,September,25,26395.42,26090.75,26297.93,12902.09,338286231.16,26212.59
2023,September,26,26828.5,26096.78,26212.59,24188.11,638562791.04,26360.2
